# sample_id: compound number in the SI
# fc_gap: vertical excitation energy in eV (frozen core approximation)
# fluo_peak_w: emission energy in eV
# fc_corr: energy difference between vertical excitation energy and emission energy in eV
# osc_strength: oscillator strength of vertical transition
# fluo_rate_abs: fluorescence rate estimated from oscillator strength and excitation energy of vertical transition, in 1e6 s-1
# fluo_rate_em: fluorescence rate estimated from Franck-Condon calculations, in 1e6 s-1
sample_id,fc_gap,fluo_peak_w,fc_corr,osc_strength,fluo_rate_abs,fluo_rate_em
S1330,2.109273e+00,1.917819e+00,1.914542e-01,2.983920e-01,5.760530e+01,3.858671e+01
S1331,1.947962e+00,1.757361e+00,1.906016e-01,2.654512e-01,4.370744e+01,2.833002e+01
S1332,1.825827e+00,1.619572e+00,2.062543e-01,1.430996e-01,2.069985e+01,1.298411e+01
S1333,2.010290e+00,1.665550e+00,3.447408e-01,3.732983e-05,6.546108e-03,3.364980e-03
S1334,1.948610e+00,1.609228e+00,3.393819e-01,6.019522e-02,9.917940e+00,4.083747e+00
S1335,1.866878e+00,1.510284e+00,3.565939e-01,4.767120e-02,7.209375e+00,2.653702e+00
S1336,1.992624e+00,1.644946e+00,3.476780e-01,6.455340e-02,1.112191e+01,4.584708e+00
S1337,2.099768e+00,1.506185e+00,5.935824e-01,5.794796e-02,1.108639e+01,4.072762e+00
S1338,1.826834e+00,1.646452e+00,1.803827e-01,9.679549e-02,1.401726e+01,9.016996e+00
S1339,2.068541e+00,1.937002e+00,1.315389e-01,3.648803e-01,6.774673e+01,5.149394e+01
S1340,2.207939e+00,1.961355e+00,2.465846e-01,2.610782e-01,5.522738e+01,3.534384e+01
S1341,2.164294e+00,2.017930e+00,1.463633e-01,3.168438e-01,6.440018e+01,4.818972e+01
S1342,2.277638e+00,2.048299e+00,2.293393e-01,2.617828e-01,5.892780e+01,3.903484e+01
S1343,2.189672e+00,2.049013e+00,1.406591e-01,3.111933e-01,6.474376e+01,4.892080e+01
S1344,1.669716e+00,1.336724e+00,3.329915e-01,9.763805e-02,1.181174e+01,5.086020e+00
S1345,2.362037e+00,2.078004e+00,2.840335e-01,1.796712e-01,4.349723e+01,2.564043e+01
S1346,2.206696e+00,1.862355e+00,3.443403e-01,2.037017e-01,4.304168e+01,2.341472e+01
S1347,2.203663e+00,2.067675e+00,1.359876e-01,3.224624e-01,6.794833e+01,5.191396e+01
S1348,2.133912e+00,1.911640e+00,2.222719e-01,2.655927e-01,5.247820e+01,3.423386e+01
S1349,2.072046e+00,1.930302e+00,1.417431e-01,3.182738e-01,5.929377e+01,4.397118e+01
S1350,2.267049e+00,2.042688e+00,2.243616e-01,2.585505e-01,5.766030e+01,3.821428e+01
S1351,2.193596e+00,2.052165e+00,1.414315e-01,3.087896e-01,6.447414e+01,4.864837e+01
S1352,2.113076e+00,1.856166e+00,2.569099e-01,2.020188e-01,3.914098e+01,2.405078e+01
S1353,2.056386e+00,1.897169e+00,1.592169e-01,2.587003e-01,4.746962e+01,3.375000e+01
S1354,1.576291e+00,1.200006e+00,3.762855e-01,4.491944e-02,4.843026e+00,1.336878e+00
S1355,2.255489e+00,1.491209e+00,7.642805e-01,1.022941e-02,2.258091e+00,6.255277e-01
S1356,1.716288e+00,1.487682e+00,2.286058e-01,8.005687e-02,1.023266e+01,5.637434e+00
S1357,2.012316e+00,1.787900e+00,2.244167e-01,2.389093e-01,4.197928e+01,2.628639e+01
S1358,2.067312e+00,1.920752e+00,1.465592e-01,3.005778e-01,5.574146e+01,4.100882e+01
S1359,2.181093e+00,2.028452e+00,1.526412e-01,3.093818e-01,6.386351e+01,4.650372e+01
S1360,2.214906e+00,1.940252e+00,2.746536e-01,2.085834e-01,4.440171e+01,2.696191e+01
S1361,2.156070e+00,2.002027e+00,1.540431e-01,3.343991e-01,6.745287e+01,4.887160e+01
S1362,2.224369e+00,2.069071e+00,1.552975e-01,3.359426e-01,7.212539e+01,5.277225e+01
S1363,2.199162e+00,2.044222e+00,1.549402e-01,3.590322e-01,7.534551e+01,5.497865e+01
S1364,1.995592e+00,1.802539e+00,1.930534e-01,2.842983e-01,4.912783e+01,3.213504e+01
S1365,2.230644e+00,2.066779e+00,1.638650e-01,3.274124e-01,7.069118e+01,5.106459e+01
S1366,2.189047e+00,1.920759e+00,2.682878e-01,1.749368e-01,3.637481e+01,2.043467e+01
S1367,2.132100e+00,1.952144e+00,1.799563e-01,2.468135e-01,4.868482e+01,3.310868e+01
S1368,2.030951e+00,1.826703e+00,2.042482e-01,2.550028e-01,4.564084e+01,2.934525e+01
S1369,1.979006e+00,1.430064e+00,5.489416e-01,1.001457e-01,1.701907e+01,6.540421e+00
S1370,1.929739e+00,1.706623e+00,2.231156e-01,1.871720e-01,3.024458e+01,1.797670e+01
S1371,2.138953e+00,1.979775e+00,1.591785e-01,3.209549e-01,6.371714e+01,4.599512e+01
S1372,2.112395e+00,1.920024e+00,1.923711e-01,2.995044e-01,5.799131e+01,3.910773e+01
S1373,2.223504e+00,2.065364e+00,1.581400e-01,3.309546e-01,7.099925e+01,5.192648e+01
S1374,2.127370e+00,1.877802e+00,2.495676e-01,2.442486e-01,4.796536e+01,3.027050e+01
S1375,2.267936e+00,2.039198e+00,2.287382e-01,2.035085e-01,4.542068e+01,2.911242e+01
S1376,2.310778e+00,2.142288e+00,1.684894e-01,2.304058e-01,5.338502e+01,3.838692e+01
S1377,2.228727e+00,2.059853e+00,1.688747e-01,3.168363e-01,6.829021e+01,4.873378e+01
S1378,2.054179e+00,1.836117e+00,2.180620e-01,2.432129e-01,4.453204e+01,2.797913e+01
S1379,1.594194e+00,9.957214e-01,5.984726e-01,3.027059e-02,3.338204e+00,7.688799e-01
S1380,2.136516e+00,1.972345e+00,1.641720e-01,3.269190e-01,6.475334e+01,4.645437e+01
S1381,2.108917e+00,1.913482e+00,1.954343e-01,2.891405e-01,5.580040e+01,3.739654e+01
S1382,2.225102e+00,2.066774e+00,1.583285e-01,3.202040e-01,6.879174e+01,5.029464e+01
S1383,2.152281e+00,1.872365e+00,2.799169e-01,2.362117e-01,4.747982e+01,2.906771e+01
S1384,2.045590e+00,1.484043e+00,5.615472e-01,7.205003e-02,1.308221e+01,5.004119e+00
S1385,1.930468e+00,1.282698e+00,6.477703e-01,4.293781e-02,6.943442e+00,1.840298e+00
S1386,1.851037e+00,1.171016e+00,6.800207e-01,3.386386e-02,5.034729e+00,1.091067e+00
S1387,1.845015e+00,1.212937e+00,6.320777e-01,4.978808e-02,7.354184e+00,1.972452e+00
S1388,1.713745e+00,1.009401e+00,7.043438e-01,3.526276e-02,4.493847e+00,7.642194e-01
S1389,1.634794e+00,8.774285e-01,7.573659e-01,2.289584e-02,2.655170e+00,3.043920e-01
S1390,2.325191e+00,2.152063e+00,1.731285e-01,2.722639e-01,6.387295e+01,4.580523e+01
S1391,2.141077e+00,1.910581e+00,2.304957e-01,1.613034e-01,3.208617e+01,1.929495e+01
S1392,2.249888e+00,2.006121e+00,2.437677e-01,2.163847e-01,4.752893e+01,2.987558e+01
S1393,1.980044e+00,1.684424e+00,2.956200e-01,1.206077e-01,2.051798e+01,1.030131e+01
S1394,1.630725e+00,1.023739e+00,6.069860e-01,3.071564e-02,3.544303e+00,8.150770e-01
S1395,2.006752e+00,1.796825e+00,2.099268e-01,2.924774e-01,5.110805e+01,3.319132e+01
S1396,1.858493e+00,1.675540e+00,1.829530e-01,2.875844e-01,4.310194e+01,2.842990e+01
S1397,3.182904e+00,3.061486e+00,1.214177e-01,8.815301e-04,3.875196e-01,3.230111e-01
S1398,3.019629e+00,2.557394e+00,4.622347e-01,1.328693e-01,5.257040e+01,3.303961e+01
S1399,2.304416e+00,1.584736e+00,7.196800e-01,1.479859e-02,3.409979e+00,1.089392e+00
S1400,2.304424e+00,1.584748e+00,7.196761e-01,1.479853e-02,3.409988e+00,1.089414e+00
S1401,2.214511e+00,1.597577e+00,6.169342e-01,3.472297e-02,7.388939e+00,2.698417e+00
S1402,2.356946e+00,1.821615e+00,5.353309e-01,1.186476e-01,2.860011e+01,1.293543e+01
S1403,2.321749e+00,1.826541e+00,4.952082e-01,1.508094e-01,3.527513e+01,1.660177e+01
S1404,2.283789e+00,1.851739e+00,4.320501e-01,1.802477e-01,4.079351e+01,2.020435e+01
S1405,2.053187e+00,1.769219e+00,2.839673e-01,2.143996e-01,3.921845e+01,2.202110e+01
S1406,2.058945e+00,1.791576e+00,2.673687e-01,2.210604e-01,4.066399e+01,2.325297e+01
S1407,2.043919e+00,1.777446e+00,2.664733e-01,2.331826e-01,4.227007e+01,2.414582e+01
S1408,1.908029e+00,1.656441e+00,2.515883e-01,2.063460e-01,3.259684e+01,1.830888e+01
S1409,2.176116e+00,1.907517e+00,2.685990e-01,2.564888e-01,5.270380e+01,3.127405e+01
S1410,2.052464e+00,1.786807e+00,2.656566e-01,2.297831e-01,4.200284e+01,2.436572e+01
S1411,2.197788e+00,1.937051e+00,2.607372e-01,2.475296e-01,5.188101e+01,3.103749e+01
S1412,2.160900e+00,1.888542e+00,2.723579e-01,2.099947e-01,4.254881e+01,2.503788e+01
S1413,2.206326e+00,1.946107e+00,2.602198e-01,2.473117e-01,5.223888e+01,3.144056e+01
S1414,2.162798e+00,1.889226e+00,2.735717e-01,2.096033e-01,4.254412e+01,2.501516e+01
S1415,3.084944e+00,2.954370e+00,1.305733e-01,6.598948e-03,2.725077e+00,2.227510e+00
S1416,3.180539e+00,3.053874e+00,1.266643e-01,6.363807e-06,2.793367e-03,2.308909e-03
S1417,3.190258e+00,3.063818e+00,1.264396e-01,1.258091e-04,5.556139e-02,4.614627e-02
S1418,3.086290e+00,2.608473e+00,4.778174e-01,6.568469e-04,2.714859e-01,1.669754e-01
S1419,2.682974e+00,2.109938e+00,5.730361e-01,1.232146e-01,3.848616e+01,1.841397e+01
S1420,3.112109e+00,2.945279e+00,1.668299e-01,7.348766e-02,3.088399e+01,2.401289e+01
S1421,2.407156e+00,1.797243e+00,6.099125e-01,1.008147e-02,2.534790e+00,1.013574e+00
S1422,3.187767e+00,3.070289e+00,1.174782e-01,9.286721e-04,4.094917e-01,3.438430e-01
S1423,3.094637e+00,2.955475e+00,1.391623e-01,3.154326e-03,1.310797e+00,1.063764e+00
S1424,3.165928e+00,3.040661e+00,1.252668e-01,3.612149e-04,1.571004e-01,1.305912e-01
S1425,2.846863e+00,1.686919e+00,1.159944e+00,7.366681e-03,2.590684e+00,5.864714e-01
S1426,3.132345e+00,2.993388e+00,1.389567e-01,2.460730e-03,1.047641e+00,8.524623e-01
S1427,2.976748e+00,2.497469e+00,4.792792e-01,1.748036e-03,6.721160e-01,4.012877e-01
S1428,3.052605e+00,2.887899e+00,1.647057e-01,7.986629e-03,3.229344e+00,2.553161e+00
S1429,3.081832e+00,2.944819e+00,1.370137e-01,1.885725e-03,7.771519e-01,6.304263e-01
S1430,2.942317e+00,2.760393e+00,1.819242e-01,4.700793e-03,1.765874e+00,1.354359e+00
S1431,3.163412e+00,3.028623e+00,1.347888e-01,2.976118e-03,1.292323e+00,1.056447e+00
S1432,2.420118e+00,1.877936e+00,5.421822e-01,2.413207e-02,6.133063e+00,2.871414e+00
S1433,3.166658e+00,3.039491e+00,1.271677e-01,2.468250e-03,1.073992e+00,8.863499e-01
S1434,3.041847e+00,2.871726e+00,1.701208e-01,6.294704e-03,2.527317e+00,1.962597e+00
S1435,3.218433e+00,3.123884e+00,9.454944e-02,3.693169e-03,1.659960e+00,1.455798e+00
S1436,3.186353e+00,3.045506e+00,1.408467e-01,1.487543e-02,6.553402e+00,5.330457e+00
S1437,2.274546e+00,2.054257e+00,2.202885e-01,2.268265e-03,5.092051e-01,3.183080e-01
S1438,3.111484e+00,2.991910e+00,1.195738e-01,1.382975e-02,5.809771e+00,4.821751e+00
S1439,2.621636e+00,2.001919e+00,6.197171e-01,1.424641e-02,4.248735e+00,1.879979e+00
S1440,2.864708e+00,2.580278e+00,2.844306e-01,2.876291e-03,1.024243e+00,6.698636e-01
S1441,3.084502e+00,2.927459e+00,1.570434e-01,1.632913e-01,6.741286e+01,5.339990e+01
S1442,3.003288e+00,2.862737e+00,1.405511e-01,1.458244e-03,5.707339e-01,4.560628e-01
S1443,2.805490e+00,2.572933e+00,2.325567e-01,6.278795e-03,2.144388e+00,1.422457e+00
S1444,2.655835e+00,2.428973e+00,2.268625e-01,1.480906e-01,4.532515e+01,2.984070e+01
S1445,3.110490e+00,3.000789e+00,1.097008e-01,1.065599e-04,4.473641e-02,3.783639e-02
S1446,2.909399e+00,2.669577e+00,2.398223e-01,9.278172e-04,3.407836e-01,2.267284e-01
S1447,3.107625e+00,2.993278e+00,1.143471e-01,5.368410e-02,2.249637e+01,1.888362e+01
S1448,3.189143e+00,3.100473e+00,8.867024e-02,1.137438e-03,5.019788e-01,4.418210e-01
S1449,3.023463e+00,2.801932e+00,2.215308e-01,1.597355e-03,6.336077e-01,4.445715e-01
S1450,3.124079e+00,2.999375e+00,1.247040e-01,4.263046e-02,1.805401e+01,1.514553e+01
S1451,3.186358e+00,3.038479e+00,1.478788e-01,5.827007e-03,2.567108e+00,2.064675e+00
S1452,3.189751e+00,3.041892e+00,1.478592e-01,1.048802e-02,4.630381e+00,3.729284e+00
S1453,3.171420e+00,3.025491e+00,1.459282e-01,1.496630e-02,6.531776e+00,5.264134e+00
S1454,3.087421e+00,2.962486e+00,1.249346e-01,5.072126e-03,2.097931e+00,1.729238e+00
S1455,3.174849e+00,3.050324e+00,1.245249e-01,3.033923e-02,1.326967e+01,1.101169e+01
S1456,3.183543e+00,3.052976e+00,1.305671e-01,5.986878e-03,2.632883e+00,2.177771e+00
S1457,3.173340e+00,3.042146e+00,1.311938e-01,2.645424e-02,1.155947e+01,9.550790e+00
S1458,3.148615e+00,3.007914e+00,1.407015e-01,5.388266e-02,2.317916e+01,1.888720e+01
S1459,2.729040e+00,2.427346e+00,3.016938e-01,3.065409e-01,9.906440e+01,6.512043e+01
S1460,2.604517e+00,2.273318e+00,3.311984e-01,7.025566e-02,2.067974e+01,1.255592e+01
S1461,2.577831e+00,2.279779e+00,2.980519e-01,3.347626e-01,9.652849e+01,6.164896e+01
S1462,2.400759e+00,2.024148e+00,3.766106e-01,2.369595e-01,5.926260e+01,3.290747e+01
S1463,3.040714e+00,2.863643e+00,1.770713e-01,1.452737e-01,5.828377e+01,4.425707e+01
S1464,2.899984e+00,2.657010e+00,2.429734e-01,4.444285e-02,1.621820e+01,1.090890e+01
S1465,2.925740e+00,2.670094e+00,2.556458e-01,3.667835e-01,1.362357e+02,8.965203e+01
S1466,2.555217e+00,2.269682e+00,2.855354e-01,2.269352e-01,6.429350e+01,3.947369e+01
S1467,3.182995e+00,3.058851e+00,1.241435e-01,2.746929e-02,1.207616e+01,1.002064e+01
S1468,3.188152e+00,3.050833e+00,1.373192e-01,4.374254e-03,1.929264e+00,1.578343e+00
S1469,3.170432e+00,3.034791e+00,1.356402e-01,2.371289e-02,1.034263e+01,8.472937e+00
S1470,3.069234e+00,2.900733e+00,1.685005e-01,5.991403e-03,2.449053e+00,1.919602e+00
S1471,2.206961e+00,1.855266e+00,3.516956e-01,2.312834e-01,4.888140e+01,2.678537e+01
S1472,3.156125e+00,3.009420e+00,1.467048e-01,1.530350e-02,6.614678e+00,5.319054e+00
S1473,3.150702e+00,3.002667e+00,1.480343e-01,1.119208e-02,4.820975e+00,3.866828e+00
S1474,3.164128e+00,3.014181e+00,1.499466e-01,1.260838e-02,5.477429e+00,4.388410e+00
S1475,3.013568e+00,2.856831e+00,1.567371e-01,1.068719e-02,4.211483e+00,3.309761e+00
S1476,3.177113e+00,3.028176e+00,1.489365e-01,1.210006e-02,5.299835e+00,4.255964e+00
S1477,3.175461e+00,3.027850e+00,1.476114e-01,1.226707e-02,5.367400e+00,4.314764e+00
S1478,3.175537e+00,3.028090e+00,1.474461e-01,1.197801e-02,5.241171e+00,4.215061e+00
S1479,3.121717e+00,2.971564e+00,1.501534e-01,4.780589e-03,2.021520e+00,1.607271e+00
S1480,1.409199e+00,1.125274e+00,2.839250e-01,1.060588e-01,9.139044e+00,3.793958e+00
S1481,1.447461e+00,7.421880e-01,7.052734e-01,1.652722e-02,1.502530e+00,1.395311e-01
S1482,1.441699e+00,7.306975e-01,7.110018e-01,1.454014e-02,1.311377e+00,1.158187e-01
S1483,1.725678e+00,1.476294e+00,2.493834e-01,1.714107e-01,2.214965e+01,1.218207e+01
S1484,1.702881e+00,1.091430e+00,6.114513e-01,4.493400e-02,5.653968e+00,1.380704e+00
S1485,1.692204e+00,1.080392e+00,6.118123e-01,4.383413e-02,5.446623e+00,1.320495e+00
S1486,1.925139e+00,1.685192e+00,2.399471e-01,2.018135e-01,3.245517e+01,1.981102e+01
S1487,3.136174e+00,3.048547e+00,8.762639e-02,1.419269e-02,6.057238e+00,5.312840e+00
S1488,3.136208e+00,3.015655e+00,1.205524e-01,7.049921e-03,3.008870e+00,2.499190e+00
S1489,3.113956e+00,3.002523e+00,1.114329e-01,5.830281e-02,2.453149e+01,2.069551e+01
S1490,3.151963e+00,3.051115e+00,1.008480e-01,1.255519e-02,5.412464e+00,4.651484e+00
S1491,3.114415e+00,2.992425e+00,1.219899e-01,5.496100e-03,2.313221e+00,1.912250e+00
S1492,3.100410e+00,2.972239e+00,1.281706e-01,1.431355e-02,5.970288e+00,4.887158e+00
S1493,3.154620e+00,3.045366e+00,1.092545e-01,1.162365e-02,5.019337e+00,4.258320e+00
S1494,3.091774e+00,2.971480e+00,1.202940e-01,1.185871e-02,4.918838e+00,4.076526e+00
S1495,3.096115e+00,2.978452e+00,1.176638e-01,2.709350e-02,1.126961e+01,9.372795e+00
S1496,3.103587e+00,2.979371e+00,1.242160e-01,9.909066e-03,4.141619e+00,3.409936e+00
S1497,3.107919e+00,2.986331e+00,1.215880e-01,1.048415e-02,4.394224e+00,3.632863e+00
S1498,3.068292e+00,2.945891e+00,1.224004e-01,1.282919e-02,5.240854e+00,4.321401e+00
S1499,3.042037e+00,2.907976e+00,1.340607e-01,4.557058e-03,1.829882e+00,1.475618e+00
S1500,3.107872e+00,2.990801e+00,1.170709e-01,1.795270e-02,7.524289e+00,6.268647e+00
S1501,3.115588e+00,2.996736e+00,1.188522e-01,1.424980e-02,6.002036e+00,4.986049e+00
S1502,3.105454e+00,2.983504e+00,1.219502e-01,1.621277e-02,6.784486e+00,5.631446e+00
S1503,3.087575e+00,2.955678e+00,1.318974e-01,1.670863e-02,6.911710e+00,5.638960e+00
S1504,3.031969e+00,2.935692e+00,9.627676e-02,5.778334e-02,2.304951e+01,1.986758e+01
S1505,3.138678e+00,3.033533e+00,1.051455e-01,4.980365e-03,2.128945e+00,1.816682e+00
S1506,2.721024e+00,1.772636e+00,9.483883e-01,1.335571e-03,4.290829e-01,1.171399e-01
S1507,2.704410e+00,2.410894e+00,2.935163e-01,1.324289e-01,4.202787e+01,2.788975e+01
S1508,3.083977e+00,2.973946e+00,1.100314e-01,2.556632e-02,1.055116e+01,8.918086e+00
S1509,3.135018e+00,3.012731e+00,1.222873e-01,1.105522e-02,4.714734e+00,3.913906e+00
S1510,3.100764e+00,2.986564e+00,1.141994e-01,1.991715e-02,8.309484e+00,6.974774e+00
S1511,2.864366e+00,2.706271e+00,1.580943e-01,5.475600e-02,1.949388e+01,1.530910e+01
S1512,3.096375e+00,2.979723e+00,1.166522e-01,1.577600e-02,6.563169e+00,5.468008e+00
S1513,3.118215e+00,2.993120e+00,1.250951e-01,1.207665e-02,5.095280e+00,4.197660e+00
S1514,3.097451e+00,2.974730e+00,1.227219e-01,1.543977e-02,6.427755e+00,5.326145e+00
S1515,3.051882e+00,2.917748e+00,1.341341e-01,1.336428e-02,5.401204e+00,4.374598e+00
S1516,2.485837e+00,2.165898e+00,3.199394e-01,2.492812e-01,6.684123e+01,4.115970e+01
S1517,3.044078e+00,2.925231e+00,1.188463e-01,2.283576e-02,9.181983e+00,7.599747e+00
S1518,2.970136e+00,2.843433e+00,1.267030e-01,8.956292e-03,3.428393e+00,2.790565e+00
S1519,3.005974e+00,2.894200e+00,1.117734e-01,2.710900e-03,1.062903e+00,8.882457e-01
S1520,2.994840e+00,2.853865e+00,1.409754e-01,1.123341e-02,4.371881e+00,3.500808e+00
S1521,3.091806e+00,2.967847e+00,1.239582e-01,1.406246e-02,5.833042e+00,4.806592e+00
S1522,3.078729e+00,2.955150e+00,1.235797e-01,1.311997e-02,5.396168e+00,4.446448e+00
S1523,3.091391e+00,2.965775e+00,1.256163e-01,1.244399e-02,5.160325e+00,4.254082e+00
S1524,3.046242e+00,2.907895e+00,1.383465e-01,1.213576e-02,4.886582e+00,3.927949e+00
S1525,1.638872e+00,1.364949e+00,2.739228e-01,1.463548e-01,1.705715e+01,8.270935e+00
S1526,1.692918e+00,1.078003e+00,6.149149e-01,4.314158e-02,5.365095e+00,1.234399e+00
S1527,1.678862e+00,1.021026e+00,6.578365e-01,2.961339e-02,3.621827e+00,7.203732e-01
S1528,2.022959e+00,1.791381e+00,2.315779e-01,2.360906e-01,4.192398e+01,2.610107e+01
S1529,2.007734e+00,1.588040e+00,4.196938e-01,8.834325e-02,1.545237e+01,6.313347e+00
S1530,2.008059e+00,1.579589e+00,4.284709e-01,8.362108e-02,1.463115e+01,5.873795e+00
S1531,2.266445e+00,2.057444e+00,2.090013e-01,2.949384e-01,6.574027e+01,4.565672e+01
S1532,2.318256e+00,2.045615e+00,2.726408e-01,1.723533e-01,4.019313e+01,2.441642e+01
S1533,2.160397e+00,1.879613e+00,2.807835e-01,1.797936e-01,3.641254e+01,2.156566e+01
S1534,2.145601e+00,1.813760e+00,3.318409e-01,2.165157e-01,4.325105e+01,2.389110e+01
S1535,2.206010e+00,1.947211e+00,2.587991e-01,2.040050e-01,4.307897e+01,2.649506e+01
S1536,2.484246e+00,2.222935e+00,2.613108e-01,2.833167e-01,7.587015e+01,4.815718e+01
S1537,2.063929e+00,1.828921e+00,2.350073e-01,1.801344e-01,3.329627e+01,2.067036e+01
S1538,2.147716e+00,1.843817e+00,3.038999e-01,2.194168e-01,4.391707e+01,2.526503e+01
S1539,2.151565e+00,1.938965e+00,2.125992e-01,2.023501e-01,4.064637e+01,2.625683e+01
S1540,2.396989e+00,2.096983e+00,3.000058e-01,4.116983e-01,1.026409e+02,6.222076e+01
S1541,1.750838e+00,1.489311e+00,2.615267e-01,1.790709e-01,2.381916e+01,1.282035e+01
S1542,1.565270e+00,1.283384e+00,2.818856e-01,1.294129e-01,1.375833e+01,6.332012e+00
S1543,1.778252e+00,1.466035e+00,3.122166e-01,1.586638e-01,2.177078e+01,1.078333e+01
S1544,1.888249e+00,1.653484e+00,2.347649e-01,1.909712e-01,2.954582e+01,1.732229e+01
S1545,1.521487e+00,1.219892e+00,3.015948e-01,1.106559e-01,1.111529e+01,4.708877e+00
S1546,1.843173e+00,1.554149e+00,2.890242e-01,1.783043e-01,2.628474e+01,1.415542e+01
S1547,2.160055e+00,1.895406e+00,2.646486e-01,2.378732e-01,4.815979e+01,2.977461e+01
S1548,1.849034e+00,1.613044e+00,2.359904e-01,1.886020e-01,2.797987e+01,1.637547e+01
S1549,2.173239e+00,1.962031e+00,2.112081e-01,2.637582e-01,5.405432e+01,3.605226e+01
S1550,1.837283e+00,1.606581e+00,2.307013e-01,1.943356e-01,2.846519e+01,1.695095e+01
S1551,2.169620e+00,1.968667e+00,2.009533e-01,2.684163e-01,5.482592e+01,3.730514e+01
S1552,2.031949e+00,1.815131e+00,2.168183e-01,1.751457e-01,3.137869e+01,1.992081e+01
S1553,2.213084e+00,1.906427e+00,3.066566e-01,3.791812e-01,8.058462e+01,4.714985e+01
S1554,1.912092e+00,1.518242e+00,3.938493e-01,1.600511e-01,2.539135e+01,1.183885e+01
S1555,1.496601e+00,1.204825e+00,2.917755e-01,1.357264e-01,1.319124e+01,5.719778e+00
S1556,2.183637e+00,1.938114e+00,2.455228e-01,2.780024e-01,5.752000e+01,3.577999e+01
S1557,2.312886e+00,2.017131e+00,2.957554e-01,3.223109e-01,7.481575e+01,4.429651e+01
S1558,2.125433e+00,1.922322e+00,2.031115e-01,2.273230e-01,4.456027e+01,3.006439e+01
S1559,2.004032e+00,1.763344e+00,2.406889e-01,2.186069e-01,3.809630e+01,2.361539e+01
S1560,1.983376e+00,1.793079e+00,1.902977e-01,2.214119e-01,3.779382e+01,2.488164e+01
S1561,2.068494e+00,1.829240e+00,2.392541e-01,2.428218e-01,4.508225e+01,2.781364e+01
S1562,2.168675e+00,1.876010e+00,2.926646e-01,3.213610e-01,6.558306e+01,3.835859e+01
S1563,1.872521e+00,1.606739e+00,2.657816e-01,1.940265e-01,2.952052e+01,1.704562e+01
S1564,1.894458e+00,1.653958e+00,2.404997e-01,1.921370e-01,2.992199e+01,1.808603e+01
S1565,1.966035e+00,1.720419e+00,2.456159e-01,2.062587e-01,3.459428e+01,2.113723e+01
S1566,1.224521e+00,6.799459e-01,5.445747e-01,1.610364e-02,1.047770e+00,1.216596e-01
S1567,1.645651e+00,1.180109e+00,4.655414e-01,3.423037e-02,4.022503e+00,1.220748e+00
S1568,1.991537e+00,1.773110e+00,2.184267e-01,2.709120e-01,4.662452e+01,2.991717e+01
S1569,1.740608e+00,1.440240e+00,3.003676e-01,1.364536e-01,1.793892e+01,8.920341e+00
S1570,1.919010e+00,1.644795e+00,2.742141e-01,2.015560e-01,3.220770e+01,1.860137e+01
S1571,1.969667e+00,1.748402e+00,2.212648e-01,2.119665e-01,3.568307e+01,2.266258e+01
S1572,2.105784e+00,1.831822e+00,2.739626e-01,2.433153e-01,4.681734e+01,2.835263e+01
S1573,1.493004e+00,1.205511e+00,2.874925e-01,1.269760e-01,1.228154e+01,5.414625e+00
S1574,1.968638e+00,1.762076e+00,2.065616e-01,2.872660e-01,4.830871e+01,3.122535e+01
S1575,1.364040e+00,1.071022e+00,2.930187e-01,1.048379e-01,8.464129e+00,3.345594e+00
S1576,1.211586e+00,9.101160e-01,3.014703e-01,7.881624e-02,5.020350e+00,1.724852e+00
S1577,1.514754e+00,1.204161e+00,3.105931e-01,1.321526e-01,1.315738e+01,5.605326e+00
S1578,1.441333e+00,1.102962e+00,3.383704e-01,1.457905e-01,1.314218e+01,4.980513e+00
S1579,1.969118e+00,1.765049e+00,2.040696e-01,2.986700e-01,5.025101e+01,3.257778e+01
S1580,1.493335e+00,1.176089e+00,3.172456e-01,1.539356e-01,1.489577e+01,6.165200e+00
S1581,1.473420e+00,1.119077e+00,3.543424e-01,1.469524e-01,1.384328e+01,5.196955e+00
S1582,2.073000e+00,1.370694e+00,7.023055e-01,9.592742e-02,1.788755e+01,5.080874e+00
S1583,1.973797e+00,1.725872e+00,2.479248e-01,2.862287e-01,4.838690e+01,2.977582e+01
S1584,1.966235e+00,1.767712e+00,1.985228e-01,3.349355e-01,5.618773e+01,3.688998e+01
S1585,1.977176e+00,1.756572e+00,2.206039e-01,2.935278e-01,4.979083e+01,3.181937e+01
S1586,2.152981e+00,1.963993e+00,1.889877e-01,2.621876e-01,5.273537e+01,3.628073e+01
S1587,2.084117e+00,1.887968e+00,1.961496e-01,3.188367e-01,6.009276e+01,4.053147e+01
S1588,1.461219e+00,1.146603e+00,3.146159e-01,1.702431e-01,1.577282e+01,6.419211e+00
S1590,2.012592e+00,1.599119e+00,4.134731e-01,1.808719e-01,3.179013e+01,1.533829e+01
S1591,2.119569e+00,1.864702e+00,2.548664e-01,1.752672e-01,3.416688e+01,2.079938e+01
S1592,2.456887e+00,2.126840e+00,3.300473e-01,4.009794e-01,1.050273e+02,6.288577e+01
S1593,2.406367e+00,2.074445e+00,3.319225e-01,3.950906e-01,9.927275e+01,5.842424e+01
S1594,1.804898e+00,1.530200e+00,2.746977e-01,1.959439e-01,2.769790e+01,1.448400e+01
